age,year,cohort,sex,health,happy
57,1982,1925,1,4,3
32,1982,1950,2,5,3
46,1982,1936,1,4,3
54,1982,1928,2,4,4
35,1982,1947,2,5,4
36,1982,1946,1,5,3
45,1982,1937,2,5,4
71,1982,1911,2,4,4
78,1982,1904,2,5,4
67,1982,1915,1,4,3
29,1982,1953,2,4,3
24,1982,1958,1,4,3
30,1982,1952,2,4,3
21,1982,1961,1,5,4
18,1982,1964,2,5,4
64,1982,1918,2,3,2
35,1982,1947,2,5,3
31,1982,1951,2,4,3
57,1982,1925,2,3,4
51,1982,1931,1,4,4
70,1982,1912,2,1,3
48,1982,1934,2,3,3
60,1982,1922,2,4,3
22,1982,1960,2,5,3
22,1982,1960,1,3,3
48,1982,1934,2,4,4
74,1982,1908,1,2,3
42,1982,1940,1,5,3
52,1982,1930,2,5,4
62,1982,1920,2,3,4
36,1982,1946,2,4,4
88,1982,1894,2,2,3
49,1982,1933,1,3,4
51,1982,1931,1,3,2
33,1982,1949,2,5,4
38,1982,1944,1,4,3
62,1982,1920,1,3,4
30,1982,1952,2,3,4
56,1982,1926,1,5,4
42,1982,1940,1,4,3
32,1982,1950,1,4,4
63,1982,1919,1,5,3
51,1982,1931,2,4,3
25,1982,1957,2,4,3
72,1982,1910,2,4,4
66,1982,1916,2,5,4
38,1982,1944,1,4,4
62,1982,1920,2,4,4
37,1982,1945,2,4,2
24,1982,1958,2,5,4
76,1982,1906,1,4,2
22,1982,1960,2,5,4
31,1982,1951,2,3,3
18,1982,1964,2,3,4
76,1982,1906,1,5,4
30,1982,1952,2,4,3
38,1982,1944,1,4,3
53,1982,1929,2,3,2
30,1982,1952,2,4,3
55,1982,1927,2,4,3
33,1982,1949,1,5,3
38,1982,1944,1,4,3
63,1982,1919,2,3,4
77,1982,1905,2,5,4
58,1982,1924,2,3,3
22,1982,1960,1,4,3
19,1982,1963,1,5,4
34,1982,1948,2,4,3
41,1982,1941,1,5,4
18,1982,1964,1,5,3
62,1982,1920,2,5,4
31,1982,1951,1,5,3
24,1982,1958,1,5,4
28,1982,1954,2,5,4
21,1982,1961,2,5,4
71,1982,1911,1,4,3
28,1982,1954,2,4,3
28,1982,1954,2,5,4
71,1982,1911,1,5,3
36,1982,1946,2,4,3
22,1982,1960,1,5,3
56,1982,1926,1,4,3
19,1982,1963,2,5,4
23,1982,1959,1,5,3
32,1982,1950,2,5,3
20,1982,1962,1,5,4
44,1982,1938,1,3,3
66,1982,1916,2,1,1
37,1982,1945,1,4,3
75,1982,1907,1,4,3
28,1982,1954,1,5,3
38,1982,1944,2,4,4
22,1982,1960,1,5,3
23,1982,1959,2,5,3
81,1982,1901,2,4,3
32,1982,1950,2,5,3
24,1982,1958,2,5,3
35,1982,1947,1,5,3
18,1982,1964,2,3,4
68,1982,1914,1,3,3
48,1982,1934,2,5,3
76,1982,1906,1,5,3
29,1982,1953,1,5,4
65,1982,1917,1,4,3
33,1982,1949,1,4,2
23,1982,1959,1,4,3
19,1982,1963,1,4,3
49,1982,1933,2,5,3
65,1982,1917,2,4,3
53,1982,1929,2,3,3
32,1982,1950,2,5,4
24,1982,1958,1,4,3
30,1982,1952,2,5,4
18,1982,1964,1,5,3
22,1982,1960,1,4,2
21,1982,1961,1,5,3
52,1982,1930,1,4,3
18,1982,1964,1,3,4
61,1982,1921,2,2,2
36,1982,1946,1,5,4
23,1982,1959,1,5,4
23,1982,1959,2,5,3
21,1982,1961,1,4,3
22,1982,1960,1,5,3
21,1982,1961,2,5,3
19,1982,1963,2,4,3
36,1982,1946,2,4,4
60,1982,1922,2,5,3
24,1982,1958,1,5,3
62,1982,1920,2,3,3
63,1982,1919,2,4,3
22,1982,1960,1,4,3
29,1982,1953,2,5,3
31,1982,1951,1,5,3
60,1982,1922,1,3,3
28,1982,1954,2,3,3
47,1982,1935,1,1,3
35,1982,1947,1,5,4
57,1982,1925,1,4,2
54,1982,1928,1,3,3
19,1982,1963,2,5,3
27,1982,1955,1,4,3
23,1982,1959,2,4,3
50,1982,1932,1,4,3
50,1982,1932,2,4,3
19,1982,1963,2,5,4
22,1982,1960,1,5,4
32,1982,1950,1,5,4
34,1982,1948,1,5,4
66,1982,1916,1,4,3
39,1982,1943,2,4,4
76,1982,1906,1,2,3
25,1982,1957,2,4,3
18,1982,1964,2,5,3
62,1982,1920,2,3,3
73,1982,1909,1,5,3
53,1982,1929,2,3,3
35,1982,1947,1,3,3
60,1982,1922,1,3,4
39,1982,1943,1,4,3
19,1982,1963,1,4,3
71,1982,1911,2,5,4
32,1982,1950,2,5,3
20,1982,1962,1,5,3
67,1982,1915,2,4,3
26,1982,1956,1,5,3
65,1982,1917,2,3,4
23,1982,1959,1,5,3
31,1982,1951,2,4,3
50,1982,1932,2,5,3
23,1982,1959,2,5,4
76,1982,1906,2,5,3
66,1982,1916,1,4,3
41,1982,1941,1,3,3
68,1982,1914,2,3,3
72,1982,1910,2,3,2
28,1982,1954,2,4,4
18,1982,1964,2,5,3
37,1982,1945,1,4,4
23,1982,1959,2,5,4
53,1982,1929,1,4,3
19,1982,1963,2,5,3
34,1982,1948,2,3,3
36,1982,1946,2,3,3
67,1982,1915,2,4,4
18,1982,1964,1,4,3
34,1982,1948,2,5,4
51,1982,1931,1,2,4
30,1982,1952,2,4,4
55,1982,1927,2,5,4
32,1982,1950,2,5,4
60,1982,1922,2,3,3
66,1982,1916,1,3,3
72,1982,1910,2,3,4
24,1982,1958,2,4,3
49,1982,1933,2,4,3
29,1982,1953,2,5,3
58,1982,1924,2,5,4
34,1982,1948,2,4,3
49,1982,1933,1,5,4
38,1982,1944,2,4,3
66,1982,1916,2,4,3
24,1982,1958,2,4,3
30,1982,1952,1,5,4
26,1982,1956,2,4,4
20,1982,1962,1,5,4
28,1982,1954,1,5,4
38,1982,1944,2,4,4
20,1982,1962,1,3,3
34,1982,1948,2,5,2
33,1982,1949,1,4,3
74,1982,1908,1,5,4
23,1982,1959,2,5,4
30,1982,1952,2,4,4
45,1982,1937,1,5,3
23,1982,1959,2,5,4
32,1982,1950,2,5,4
36,1982,1946,1,5,3
50,1982,1932,2,1,3
20,1982,1962,1,3,4
47,1982,1935,1,4,3
59,1982,1923,2,3,3
23,1982,1959,2,4,3
23,1982,1959,2,4,3
18,1982,1964,2,5,3
24,1982,1958,1,5,3
26,1982,1956,2,5,3
60,1982,1922,1,4,3
30,1982,1952,2,4,3
27,1982,1955,1,5,3
61,1982,1921,2,3,3
36,1982,1946,2,4,4
34,1982,1948,1,4,4
18,1982,1964,1,4,2
41,1982,1941,2,4,3
74,1982,1908,2,4,3
34,1982,1948,1,4,3
82,1982,1900,1,3,3
38,1982,1944,1,5,3
25,1982,1957,1,5,3
37,1982,1945,2,4,3
49,1982,1933,2,5,4
20,1982,1962,2,4,3
25,1982,1957,1,4,4
77,1982,1905,2,2,3
30,1982,1952,2,5,4
45,1982,1937,1,5,2
29,1982,1953,2,5,3
28,1982,1954,2,4,4
24,1982,1958,2,5,4
18,1982,1964,1,3,3
39,1982,1943,1,5,4
38,1982,1944,1,5,3
69,1982,1913,2,2,1
66,1982,1916,1,5,4
51,1982,1931,1,4,4
65,1982,1917,1,5,3
39,1982,1943,1,5,4
29,1982,1953,2,4,3
18,1982,1964,2,3,3
18,1982,1964,1,4,3
68,1982,1914,2,3,3
76,1982,1906,2,4,4
26,1982,1956,1,5,3
71,1982,1911,1,5,4
85,1982,1897,2,1,3
76,1982,1906,2,5,2
24,1982,1958,1,4,4
68,1982,1914,1,4,2
60,1982,1922,2,2,3
32,1982,1950,2,4,3
25,1982,1957,2,4,3
78,1982,1904,2,2,3
65,1982,1917,1,1,3
93,1982,1889,2,3,3
70,1982,1912,1,2,3
29,1982,1953,2,5,3
74,1982,1908,2,3,4
26,1982,1956,2,4,3
32,1982,1950,2,5,4
48,1982,1934,2,4,4
20,1982,1962,2,4,3
60,1982,1922,1,4,3
65,1982,1917,1,3,3
26,1982,1956,1,5,3
31,1982,1951,2,3,3
33,1982,1949,1,5,4
46,1982,1936,2,5,4
31,1982,1951,2,5,4
35,1982,1947,1,5,2
24,1982,1958,1,5,3
36,1982,1946,1,5,4
63,1982,1919,2,3,4
34,1982,1948,2,4,2
20,1982,1962,2,5,3
64,1982,1918,1,5,3
58,1982,1924,1,3,4
32,1982,1950,2,4,3
25,1982,1957,2,4,3
63,1982,1919,1,4,4
28,1982,1954,2,4,4
24,1982,1958,1,4,3
29,1982,1953,2,3,3
35,1982,1947,1,4,3
21,1982,1961,2,4,4
19,1982,1963,1,3,4
78,1982,1904,2,2,3
69,1982,1913,1,4,4
42,1982,1940,1,5,4
38,1982,1944,1,5,3
71,1982,1911,1,3,3
50,1982,1932,2,5,3
71,1982,1911,1,2,3
27,1982,1955,1,5,4
20,1982,1962,1,5,3
23,1982,1959,1,5,3
29,1982,1953,1,5,3
22,1982,1960,2,4,3
31,1982,1951,1,5,3
27,1982,1955,2,4,3
21,1982,1961,2,3,3
66,1982,1916,1,4,4
34,1982,1948,2,4,3
56,1982,1926,1,3,3
28,1982,1954,1,5,3
20,1982,1962,2,3,2
38,1982,1944,2,5,4
72,1982,1910,2,4,3
28,1982,1954,2,5,1
48,1982,1934,2,3,3
81,1982,1901,2,4,3
26,1982,1956,1,5,3
56,1982,1926,2,5,4
54,1982,1928,1,4,3
34,1982,1948,2,5,4
22,1982,1960,2,3,4
36,1982,1946,2,5,3
93,1982,1889,1,4,4
37,1982,1945,2,5,4
24,1982,1958,1,4,4
78,1982,1904,2,4,2
36,1982,1946,2,4,3
20,1982,1962,2,5,4
60,1982,1922,2,5,3
68,1982,1914,1,4,3
36,1982,1946,1,5,4
33,1982,1949,1,4,3
27,1982,1955,2,5,3
46,1982,1936,1,5,3
36,1982,1946,2,5,4
57,1982,1925,1,3,3
23,1982,1959,1,5,4
32,1982,1950,2,5,3
46,1982,1936,1,4,3
19,1982,1963,1,5,3
57,1982,1925,2,4,3
65,1982,1917,1,4,4
32,1982,1950,2,3,4
34,1982,1948,2,5,4
49,1982,1933,1,4,4
21,1982,1961,1,4,4
68,1982,1914,2,3,4
45,1982,1937,2,4,3
24,1982,1958,2,5,3
19,1982,1963,2,5,3
22,1982,1960,1,4,4
28,1982,1954,1,5,4
73,1982,1909,2,5,3
24,1982,1958,1,4,2
57,1982,1925,2,4,4
23,1982,1959,2,5,4
37,1982,1945,2,5,3
41,1982,1941,1,5,3
68,1982,1914,2,2,2
78,1982,1904,2,4,4
23,1982,1959,1,5,4
58,1982,1924,1,4,3
25,1982,1957,1,5,3
23,1982,1959,1,4,3
60,1982,1922,2,3,1
37,1982,1945,1,4,3
35,1982,1947,1,4,4
29,1982,1953,2,5,3
77,1982,1905,2,3,3
42,1982,1940,1,4,3
40,1982,1942,2,3,3
52,1982,1930,2,3,4
77,1982,1905,1,5,4
63,1982,1919,2,5,3
25,1982,1957,2,4,4
20,1982,1962,2,5,3
28,1982,1954,1,5,4
20,1982,1962,2,4,3
59,1982,1923,1,4,3
56,1982,1926,2,4,3
53,1982,1929,1,5,3
50,1982,1932,1,3,3
26,1982,1956,1,4,3
62,1982,1920,1,4,3
67,1982,1915,1,4,4
18,1982,1964,1,5,3
19,1982,1963,1,3,3
85,1982,1897,1,4,3
69,1982,1913,2,4,3
25,1982,1957,2,5,4
60,1982,1922,1,4,3
41,1982,1941,1,4,3
20,1982,1962,2,4,4
22,1982,1960,2,4,3
39,1982,1943,1,5,3
18,1982,1964,1,4,3
18,1982,1964,2,5,4
20,1982,1962,2,5,4
21,1982,1961,2,5,4
39,1982,1943,2,5,4
66,1982,1916,2,5,4
65,1982,1917,2,3,3
18,1982,1964,1,5,3
83,1982,1899,1,2,3
33,1982,1949,1,5,4
58,1982,1924,1,4,3
55,1982,1927,1,4,4
54,1982,1928,2,5,4
71,1982,1911,1,4,4
39,1982,1943,2,4,3
45,1982,1937,1,5,4
22,1982,1960,2,5,4
75,1982,1907,2,2,2
24,1982,1958,2,4,3
57,1982,1925,2,4,2
29,1982,1953,1,4,4
41,1982,1941,1,4,3
18,1982,1964,1,5,4
80,1982,1902,2,5,3
55,1982,1927,2,5,4
71,1982,1911,2,3,3
49,1982,1933,2,4,2
19,1982,1963,1,5,3
19,1982,1963,2,5,3
22,1982,1960,2,3,2
30,1982,1952,2,4,4
40,1982,1942,1,5,3
20,1982,1962,2,3,3
51,1982,1931,2,3,3
37,1982,1945,1,4,4
27,1982,1955,2,4,3
29,1982,1953,1,4,3
56,1982,1926,2,1,2
75,1982,1907,2,3,2
30,1982,1952,1,3,4
31,1982,1951,2,4,3
45,1982,1937,1,3,4
22,1982,1960,1,4,3
60,1982,1922,1,4,4
81,1982,1901,1,1,2
20,1982,1962,2,5,3
23,1982,1959,2,5,3
66,1982,1916,2,4,3
70,1982,1912,1,4,3
19,1982,1963,1,5,3
24,1982,1958,2,1,1
60,1982,1922,1,1,2
68,1982,1914,2,3,3
65,1982,1917,1,4,3
20,1982,1962,2,5,4
26,1982,1956,1,4,3
65,1982,1917,1,4,4
58,1982,1924,2,3,4
32,1982,1950,2,5,4
24,1982,1958,2,4,3
24,1982,1958,2,5,4
20,1982,1962,2,4,4
27,1982,1955,2,5,3
60,1982,1922,2,4,4
38,1982,1944,2,5,4
20,1982,1962,1,5,3
24,1982,1958,2,2,3
36,1982,1946,2,4,3
69,1982,1913,2,4,3
65,1982,1917,2,5,4
65,1982,1917,2,4,3
18,1982,1964,2,4,3
20,1982,1962,2,4,3
22,1982,1960,1,4,3
31,1982,1951,1,5,4
30,1982,1952,1,5,3
71,1982,1911,1,5,4
83,1982,1899,2,4,3
38,1982,1944,2,4,1
63,1982,1919,2,2,3
24,1982,1958,2,4,3
61,1982,1921,1,3,3
48,1982,1934,1,5,4
49,1982,1933,2,4,3
19,1982,1963,1,5,4
25,1982,1957,2,5,3
60,1982,1922,2,4,3
51,1982,1931,1,2,2
69,1982,1913,2,1,3
53,1982,1929,2,5,3
18,1982,1964,2,5,4
24,1982,1958,2,4,3
24,1982,1958,1,3,3
76,1982,1906,1,3,3
32,1982,1950,1,4,3
41,1982,1941,2,4,3
50,1982,1932,2,3,3
69,1982,1913,2,1,4
30,1982,1952,1,5,4
23,1982,1959,2,5,3
47,1982,1935,2,5,3
42,1982,1940,2,5,3
19,1982,1963,2,4,4
41,1982,1941,2,4,3
66,1982,1916,2,3,3
88,1982,1894,2,5,4
69,1982,1913,1,3,3
60,1982,1922,2,4,3
21,1982,1961,1,4,3
23,1982,1959,2,5,3
52,1982,1930,1,5,2
21,1982,1961,2,5,4
53,1982,1929,2,4,3
21,1982,1961,2,4,3
19,1982,1963,1,5,4
19,1982,1963,1,5,4
55,1982,1927,1,4,3
36,1982,1946,2,4,3
28,1982,1954,1,3,3
60,1982,1922,1,5,4
37,1982,1945,1,2,1
22,1982,1960,2,1,3
49,1982,1933,1,3,3
51,1982,1931,2,5,3
42,1982,1940,1,5,4
31,1982,1951,1,5,3
34,1982,1948,2,4,2
18,1982,1964,1,5,3
22,1982,1960,1,3,3
81,1982,1901,1,4,3
63,1982,1919,1,3,3
21,1982,1961,1,4,3
96,1982,1886,1,3,3
24,1982,1958,2,3,3
55,1982,1927,2,5,4
27,1982,1955,2,5,4
34,1982,1948,1,5,3
71,1982,1911,2,4,3
38,1982,1944,2,5,3
21,1982,1961,1,5,3
46,1982,1936,1,3,3
68,1982,1914,1,4,3
56,1982,1926,2,5,3
28,1982,1954,1,5,3
79,1982,1903,2,4,4
52,1982,1930,1,5,4
21,1982,1961,2,5,3
21,1982,1961,2,4,3
22,1982,1960,2,5,4
75,1982,1907,2,1,2
50,1982,1932,2,4,3
61,1982,1921,2,5,4
28,1982,1954,2,5,4
19,1982,1963,2,3,3
64,1982,1918,1,4,3
23,1982,1959,1,5,3
20,1982,1962,1,4,2
70,1982,1912,2,5,3
36,1982,1946,2,3,3
47,1982,1935,1,5,3
56,1982,1926,2,5,4
40,1982,1942,1,5,3
33,1982,1949,2,4,2
67,1982,1915,2,4,4
80,1982,1902,2,4,3
67,1982,1915,1,4,4
62,1982,1920,1,5,4
24,1982,1958,1,5,4
21,1982,1961,2,4,4
34,1982,1948,2,5,3
61,1982,1921,1,3,3
45,1982,1937,2,5,3
33,1982,1949,1,5,3
71,1982,1911,2,4,3
48,1982,1934,2,4,4
18,1982,1964,2,5,3
49,1982,1933,2,5,4
52,1982,1930,1,5,4
24,1982,1958,1,4,4
19,1982,1963,1,5,3
30,1982,1952,2,3,3
32,1982,1950,2,4,3
80,1982,1902,2,1,2
72,1982,1910,2,4,4
57,1982,1925,1,1,2
44,1982,1938,2,4,3
34,1982,1948,1,4,3
36,1982,1946,1,5,3
36,1982,1946,2,4,3
84,1982,1898,1,3,4
18,1982,1964,2,4,3
18,1982,1964,2,4,3
31,1982,1951,1,5,4
23,1982,1959,1,4,3
28,1982,1954,1,3,3
63,1982,1919,1,3,2
53,1982,1929,2,5,3
54,1982,1928,1,3,3
59,1982,1923,1,5,4
21,1982,1961,2,4,3
24,1982,1958,1,5,2
23,1982,1959,1,4,4
82,1982,1900,2,3,4
29,1982,1953,2,5,4
23,1982,1959,2,5,3
27,1982,1955,2,5,3
18,1982,1964,1,4,3
60,1982,1922,1,1,3
18,1982,1964,2,4,3
25,1982,1957,2,4,4
33,1982,1949,2,5,4
44,1982,1938,1,4,3
21,1982,1961,1,4,3
80,1982,1902,2,4,3
31,1982,1951,2,5,4
46,1982,1936,2,4,3
78,1982,1904,1,4,3
61,1982,1921,2,1,4
50,1982,1932,2,5,3
60,1982,1922,2,5,4
44,1982,1938,1,5,3
52,1982,1930,2,4,3
24,1982,1958,1,5,3
34,1982,1948,1,5,3
56,1982,1926,1,4,3
35,1982,1947,2,5,4
80,1982,1902,2,3,3
68,1982,1914,2,5,3
76,1982,1906,1,3,4
31,1982,1951,1,5,4
21,1982,1961,1,4,3
18,1982,1964,1,3,3
57,1982,1925,1,3,3
55,1982,1927,1,2,2
67,1982,1915,2,3,3
34,1982,1948,1,5,3
64,1982,1918,1,2,3
31,1982,1951,2,5,4
18,1982,1964,1,5,3
37,1982,1945,1,5,3
21,1982,1961,1,3,2
57,1982,1925,1,3,4
27,1982,1955,2,4,4
32,1982,1950,2,4,2
50,1982,1932,2,4,3
22,1982,1960,2,4,3
50,1982,1932,2,4,3
35,1982,1947,1,5,4
21,1982,1961,2,2,2
35,1982,1947,2,4,4
62,1982,1920,1,4,3
18,1982,1964,2,5,4
22,1982,1960,2,5,4
45,1982,1937,2,4,3
28,1982,1954,2,5,4
33,1982,1949,1,4,4
28,1982,1954,1,4,3
36,1982,1946,2,3,3
24,1982,1958,2,5,4
72,1982,1910,1,4,3
78,1982,1904,2,5,4
24,1982,1958,2,5,4
21,1982,1961,1,5,3
69,1982,1913,1,4,3
36,1982,1946,2,4,3
78,1982,1904,1,4,4
76,1982,1906,1,3,3
24,1982,1958,1,3,3
20,1982,1962,1,5,3
60,1982,1922,1,4,3
50,1982,1932,1,4,3
45,1982,1937,1,5,4
56,1982,1926,1,4,4
80,1982,1902,2,4,3
46,1982,1936,1,4,1
42,1982,1940,1,5,3
24,1982,1958,1,5,3
77,1982,1905,1,5,3
22,1982,1960,2,5,4
24,1982,1958,1,5,2
24,1982,1958,1,5,4
48,1982,1934,2,4,4
21,1982,1961,1,5,4
62,1982,1920,2,4,3
74,1982,1908,1,4,3
42,1982,1940,2,4,4
46,1982,1936,2,2,2
23,1982,1959,1,4,3
55,1982,1927,2,4,4
37,1982,1945,1,4,4
19,1982,1963,2,5,3
31,1982,1951,1,5,4
29,1982,1953,2,2,3
44,1982,1938,2,4,4
23,1982,1959,1,4,3
25,1982,1957,2,5,3
26,1982,1956,1,5,4
87,1982,1895,2,1,2
53,1982,1929,2,5,4
59,1982,1923,1,3,3
53,1982,1929,1,3,3
67,1982,1915,1,4,4
21,1982,1961,2,5,3
39,1982,1943,2,4,3
18,1982,1964,2,3,4
33,1982,1949,2,5,4
40,1982,1942,2,4,3
22,1982,1960,2,5,4
23,1982,1959,2,4,3
29,1982,1953,1,5,3
35,1982,1947,2,5,4
83,1982,1899,1,3,4
41,1982,1941,1,4,4
63,1982,1919,2,5,3
21,1982,1961,2,5,3
37,1982,1945,2,4,3
61,1982,1921,2,4,3
18,1982,1964,1,5,4
19,1982,1963,1,5,3
24,1982,1958,1,5,3
19,1982,1963,1,4,3
68,1982,1914,1,3,3
20,1982,1962,1,4,3
56,1982,1926,1,4,4
27,1982,1955,2,5,3
29,1982,1953,2,5,3
21,1982,1961,1,1,4
18,1982,1964,2,4,3
45,1982,1937,1,4,3
28,1982,1954,2,5,3
24,1982,1958,1,5,3
22,1982,1960,2,5,3
22,1982,1960,1,5,4
19,1982,1963,2,4,4
25,1982,1957,2,4,3
20,1982,1962,2,5,4
58,1982,1924,2,5,3
23,1982,1959,2,4,2
77,1982,1905,2,4,3
33,1982,1949,1,4,3
31,1982,1951,2,5,4
26,1982,1956,1,3,3
39,1982,1943,2,4,4
32,1982,1950,1,5,3
28,1982,1954,1,5,3
21,1982,1961,2,5,3
19,1982,1963,1,4,3
27,1982,1955,1,5,4
40,1982,1942,1,5,4
41,1982,1941,1,4,3
22,1982,1960,1,4,3
27,1982,1955,1,4,3
23,1982,1959,1,1,2
53,1982,1929,2,5,4
28,1982,1954,2,5,4
22,1982,1960,1,5,3
21,1982,1961,2,5,3
38,1982,1944,2,5,4
24,1982,1958,2,4,4
26,1982,1956,2,5,3
36,1982,1946,2,4,3
20,1982,1962,2,5,3
24,1982,1958,2,4,3
19,1982,1963,1,3,3
57,1982,1925,1,5,4
25,1982,1957,1,4,3
32,1982,1950,2,5,4
18,1982,1964,1,5,3
29,1982,1953,2,4,3
61,1982,1921,1,4,4
21,1982,1961,2,5,4
31,1982,1951,1,5,3
20,1982,1962,2,5,3
19,1982,1963,2,5,3
40,1982,1942,2,5,3
44,1982,1938,1,5,3
38,1982,1944,2,4,4
43,1982,1939,1,5,4
74,1982,1908,2,4,3
36,1982,1946,1,5,3
58,1982,1924,2,4,3
39,1982,1943,2,4,4
23,1982,1959,1,4,3
34,1982,1948,2,5,4
66,1982,1916,1,4,3
22,1982,1960,2,4,3
64,1982,1918,1,4,3
70,1982,1912,2,4,4
43,1982,1939,1,5,3
18,1982,1964,1,4,3
24,1982,1958,1,5,3
20,1982,1962,1,4,2
24,1982,1958,2,5,4
30,1982,1952,1,4,3
57,1982,1925,1,4,3
37,1982,1945,2,4,3
42,1982,1940,2,4,3
35,1982,1947,2,3,3
41,1982,1941,1,4,4
75,1982,1907,1,4,3
39,1982,1943,2,5,3
42,1982,1940,2,3,3
32,1982,1950,2,4,3
65,1982,1917,2,3,3
24,1982,1958,2,5,3
18,1982,1964,2,4,3
25,1982,1957,2,5,3
34,1982,1948,2,5,3
20,1982,1962,1,4,3
32,1982,1950,2,5,3
30,1982,1952,2,5,4
19,1982,1963,2,5,3
28,1982,1954,2,5,4
21,1982,1961,2,5,3
59,1982,1923,1,4,3
64,1982,1918,2,4,3
52,1982,1930,1,4,3
23,1982,1959,1,5,4
23,1982,1959,2,5,2
19,1982,1963,1,4,3
50,1982,1932,2,2,3
33,1982,1949,1,5,3
37,1982,1945,2,2,3
20,1982,1962,2,5,3
20,1982,1962,1,5,3
90,1982,1892,2,4,3
21,1982,1961,1,5,3
19,1982,1963,1,4,3
21,1982,1961,2,4,3
21,1982,1961,2,5,3
36,1982,1946,1,4,3
20,1982,1962,1,5,3
59,1982,1923,1,3,3
60,1982,1922,1,5,4
22,1982,1960,1,5,4
19,1982,1963,2,4,3
19,1982,1963,2,5,4
68,1982,1914,2,2,3
63,1982,1919,1,4,3
77,1982,1905,1,3,3
24,1982,1958,1,4,3
20,1982,1962,2,4,3
52,1982,1930,2,3,4
28,1982,1954,2,5,3
49,1982,1933,1,4,3
51,1982,1931,1,4,3
32,1982,1950,2,3,3
64,1982,1918,2,5,4
18,1982,1964,1,4,2
33,1982,1949,1,4,4
38,1982,1944,1,3,2
23,1982,1959,2,4,3
39,1982,1943,1,4,3
21,1982,1961,2,4,3
48,1982,1934,1,4,3
20,1982,1962,1,5,3
43,1982,1939,1,5,3
61,1982,1921,1,5,4
19,1982,1963,2,4,4
30,1982,1952,2,5,4
41,1982,1941,1,5,3
19,1982,1963,1,5,3
35,1982,1947,2,3,3
18,1982,1964,2,5,4
18,1982,1964,2,5,3
58,1982,1924,2,3,3
41,1982,1941,1,4,3
50,1982,1932,2,4,3
36,1982,1946,2,5,3
24,1982,1958,2,2,2
48,1982,1934,2,5,4
23,1982,1959,1,5,3
18,1982,1964,2,5,3
45,1982,1937,2,2,3
23,1982,1959,1,5,4
66,1982,1916,2,4,3
28,1982,1954,2,5,4
41,1982,1941,2,5,4
37,1982,1945,1,4,3
63,1982,1919,1,5,4
78,1982,1904,2,3,3
51,1982,1931,2,4,4
48,1982,1934,1,4,2
32,1982,1950,1,5,4
64,1982,1918,2,5,3
33,1982,1949,1,3,3
24,1982,1958,1,5,3
46,1982,1936,2,4,4
27,1982,1955,1,5,4
26,1982,1956,1,4,3
35,1982,1947,2,3,3
61,1982,1921,1,1,3
44,1982,1938,2,4,4
75,1982,1907,1,2,2
24,1982,1958,2,5,3
28,1982,1954,1,4,4
28,1982,1954,1,5,3
46,1982,1936,2,5,3
20,1982,1962,2,4,2
58,1982,1924,2,3,4
23,1982,1959,1,5,2
34,1982,1948,2,3,3
69,1982,1913,2,5,3
29,1982,1953,2,5,3
42,1982,1940,1,5,4
22,1982,1960,2,5,3
55,1982,1927,2,3,3
33,1982,1949,1,5,3
63,1982,1919,2,4,3
27,1982,1955,1,5,4
47,1982,1935,1,5,4
27,1982,1955,1,4,2
32,1982,1950,1,4,3
72,1982,1910,1,4,3
39,1982,1943,1,4,3
19,1982,1963,2,5,3
26,1982,1956,1,5,3
22,1982,1960,1,4,3
66,1982,1916,1,3,4
42,1982,1940,2,5,3
42,1982,1940,2,5,3
35,1982,1947,1,5,3
19,1982,1963,2,5,4
69,1982,1913,2,5,4
19,1982,1963,2,4,3
18,1982,1964,2,4,3
88,1982,1894,1,3,3
38,1982,1944,1,4,3
80,1982,1902,2,3,3
42,1982,1940,2,5,3
52,1982,1930,2,5,2
73,1982,1909,2,4,2
36,1982,1946,2,5,4
58,1982,1924,1,4,4
23,1982,1959,1,4,3
22,1982,1960,2,5,3
19,1982,1963,1,4,3
30,1982,1952,1,5,4
27,1982,1955,2,5,3
33,1982,1949,2,1,2
18,1982,1964,2,5,4
34,1982,1948,2,4,3
19,1982,1963,2,3,4
18,1982,1964,1,4,2
18,1982,1964,2,5,4
57,1982,1925,2,5,3
62,1982,1920,1,4,3
19,1982,1963,2,4,3
21,1982,1961,2,4,3
26,1982,1956,1,4,4
64,1982,1918,2,3,4
50,1982,1932,2,4,3
32,1982,1950,1,5,3
29,1982,1953,2,5,3
20,1982,1962,1,5,4
19,1982,1963,1,4,3
73,1982,1909,1,3,3
26,1982,1956,1,4,4
24,1982,1958,2,5,4
51,1982,1931,2,3,2
24,1982,1958,1,5,3
78,1982,1904,1,5,3
19,1982,1963,1,5,4
38,1982,1944,2,4,3
23,1982,1959,2,5,3
31,1982,1951,1,4,2
20,1982,1962,1,3,3
31,1982,1951,2,5,4
24,1982,1958,2,5,3
70,1982,1912,2,3,2
64,1982,1918,2,3,2
50,1982,1932,1,4,3
51,1982,1931,2,4,3
49,1982,1933,2,4,4
61,1982,1921,1,4,3
32,1982,1950,2,5,4
23,1982,1959,2,2,3
56,1982,1926,1,4,4
46,1982,1936,1,5,3
30,1982,1952,2,5,4
23,1982,1959,1,5,4
65,1982,1917,1,4,3
36,1982,1946,2,5,4
23,1982,1959,2,5,4
82,1982,1900,2,4,3
68,1982,1914,2,3,3
31,1982,1951,1,4,4
76,1982,1906,1,4,3
