year,trust,sex,age,partyid,wrkstat,happy,degree,realinc,health,life,satfin,polviews,educ
1972,1,2,75,1,7,2,1,NA,2,NA,2,NA,12
1972,2,1,22,1,1,3,1,NA,3,NA,3,NA,11
1972,1,1,75,4,5,NA,0,8122,3,NA,NA,NA,8
1972,2,2,23,2,1,2,3,2707,2,NA,2,NA,16
1972,1,2,79,1,7,2,1,13537,3,NA,1,NA,12
1972,1,1,60,1,3,2,0,24366,2,NA,2,NA,7
1972,1,1,26,5,1,2,1,30458,2,NA,2,NA,15
1972,1,1,63,0,5,1,1,18951,3,NA,2,NA,12
1972,2,2,63,1,7,2,0,24366,2,NA,1,NA,9
1972,3,2,34,1,1,1,1,43994,1,NA,1,NA,12
1972,2,1,33,3,8,1,0,8122,3,NA,1,NA,9
1972,1,1,53,3,1,2,1,43994,2,NA,1,NA,12
1972,2,1,78,1,5,1,1,109355,1,NA,1,NA,15
1972,2,2,22,1,7,2,0,18951,3,NA,3,NA,11
1972,1,1,32,0,1,2,0,60915,1,NA,2,NA,10
1972,1,1,27,0,1,2,1,37226,2,NA,2,NA,13
1972,1,2,35,2,1,2,1,30458,2,NA,2,NA,15
1972,1,2,39,0,1,2,1,30458,2,NA,2,NA,12
1972,2,2,24,1,7,2,2,18951,2,NA,2,NA,14
1972,2,2,22,0,1,2,1,60915,1,NA,3,NA,12
1972,2,1,28,2,1,2,1,30458,2,NA,3,NA,12
1972,1,1,57,0,1,2,1,30458,3,NA,2,NA,13
1972,1,1,48,0,1,1,1,30458,1,NA,2,NA,14
1972,1,1,26,0,1,2,1,13537,2,NA,3,NA,12
1972,1,2,50,0,1,2,0,18951,2,NA,2,NA,8
1972,2,2,32,0,7,2,1,30458,2,NA,3,NA,12
1972,1,2,56,0,2,3,0,43994,4,NA,2,NA,8
1972,2,1,26,1,1,2,1,NA,1,NA,2,NA,12
1972,2,2,30,7,1,2,1,8122,1,NA,3,NA,12
1972,2,1,83,1,7,3,0,8122,2,NA,2,NA,4
1972,2,2,26,0,2,2,1,2707,4,NA,3,NA,12
1972,1,1,20,1,1,2,0,30458,1,NA,3,NA,9
1972,1,1,41,0,1,1,0,18951,1,NA,2,NA,12
1972,2,2,56,1,7,3,0,8122,4,NA,2,NA,7
1972,2,2,83,0,5,2,0,2707,4,NA,1,NA,6
1972,2,2,27,4,7,1,0,30458,3,NA,1,NA,5
1972,2,2,21,2,7,3,0,NA,3,NA,2,NA,5
1972,2,1,19,1,6,1,1,13537,1,NA,2,NA,12
1972,2,1,41,0,1,1,1,NA,3,NA,2,NA,12
1972,1,1,35,2,1,1,1,24366,2,NA,3,NA,12
1972,3,2,57,5,7,2,0,13537,2,NA,1,NA,9
1972,1,2,42,1,7,2,1,13537,2,NA,1,NA,12
1972,1,2,54,1,7,1,0,13537,2,NA,1,NA,10
1972,1,2,24,7,7,2,1,2707,2,NA,1,NA,12
1972,1,1,62,1,2,1,0,2707,2,NA,2,NA,8
1972,2,1,39,7,1,2,0,NA,3,NA,2,NA,8
1972,2,1,24,5,2,1,NA,24366,1,NA,1,NA,11
1972,2,2,66,5,7,1,1,24366,2,NA,1,NA,12
1972,1,1,55,5,1,2,1,37226,2,NA,1,NA,11
1972,1,1,25,6,8,2,1,37226,2,NA,2,NA,12
1972,2,2,61,6,2,2,1,8122,2,NA,1,NA,12
1972,2,2,62,6,2,1,0,2707,3,NA,1,NA,11
1972,2,1,29,7,1,1,4,43994,2,NA,2,NA,19
1972,1,1,27,4,1,2,3,43994,1,NA,2,NA,16
1972,1,2,44,5,2,2,1,30458,2,NA,2,NA,12
1972,1,1,44,2,1,1,1,24366,1,NA,2,NA,12
1972,2,2,34,3,3,3,1,18951,2,NA,1,NA,12
1972,2,1,23,3,1,1,0,18951,1,NA,2,NA,11
1972,2,2,58,6,4,2,1,24366,2,NA,2,NA,12
1972,1,1,24,2,6,1,3,30458,1,NA,1,NA,16
1972,2,2,34,3,1,1,0,60915,2,NA,1,NA,11
1972,1,2,42,1,7,1,1,37226,3,NA,1,NA,12
1972,2,2,32,5,7,1,1,18951,1,NA,3,NA,12
1972,1,1,52,1,1,2,0,13537,4,NA,3,NA,7
1972,2,2,22,1,1,2,1,8122,2,NA,2,NA,12
1972,2,2,35,1,2,3,0,8122,1,NA,2,NA,10
1972,2,1,45,0,1,3,1,18951,3,NA,3,NA,14
1972,2,2,30,5,7,1,0,2707,2,NA,2,NA,10
1972,2,2,35,0,7,1,0,2707,4,NA,3,NA,9
1972,1,1,36,0,1,1,0,30458,1,NA,1,NA,8
1972,1,1,57,1,1,1,0,24366,3,NA,2,NA,8
1972,1,1,28,5,1,2,3,30458,2,NA,1,NA,17
1972,1,2,42,0,1,1,3,60915,2,NA,1,NA,16
1972,2,2,23,2,7,2,1,18951,1,NA,3,NA,12
1972,2,2,53,4,7,3,1,37226,2,NA,3,NA,15
1972,2,1,22,5,1,1,1,24366,1,NA,1,NA,12
1972,1,1,60,1,1,2,1,24366,3,NA,3,NA,12
1972,2,1,56,1,1,1,1,30458,1,NA,1,NA,12
1972,1,1,24,1,2,2,1,18951,2,NA,3,NA,15
1972,2,1,26,1,1,2,1,24366,1,NA,2,NA,12
1972,2,2,55,7,1,3,1,NA,2,NA,2,NA,13
1972,1,2,20,3,2,1,1,NA,1,NA,2,NA,13
1972,1,1,30,1,1,1,1,18951,2,NA,2,NA,12
1972,1,2,26,2,7,2,1,37226,2,NA,2,NA,14
1972,1,2,36,1,2,2,1,24366,2,NA,2,NA,12
1972,1,2,42,5,7,2,0,43994,2,NA,2,NA,11
1972,2,1,28,1,1,2,3,24366,2,NA,2,NA,16
1972,1,1,54,1,1,1,1,43994,1,NA,1,NA,12
1972,1,1,49,4,1,1,1,30458,3,NA,1,NA,12
1972,1,2,30,1,7,1,1,30458,1,NA,2,NA,12
1972,1,2,40,4,2,1,3,43994,2,NA,2,NA,16
1972,1,1,55,5,1,1,1,37226,2,NA,2,NA,12
1972,2,1,74,0,5,3,0,8122,4,NA,2,NA,6
1972,1,1,48,5,1,3,0,18951,2,NA,3,NA,8
1972,1,2,63,5,5,2,1,8122,3,NA,3,NA,12
1972,1,1,72,5,5,1,0,8122,3,NA,2,NA,10
1972,2,2,30,2,7,2,0,43994,1,NA,1,NA,11
1972,2,2,78,5,7,2,0,8122,3,NA,1,NA,8
1972,1,2,44,1,7,1,0,37226,2,NA,1,NA,8
1972,1,1,48,0,1,2,1,60915,2,NA,2,NA,13
1972,2,2,29,5,7,3,1,30458,1,NA,1,NA,12
1972,2,1,21,1,6,2,1,43994,1,NA,3,NA,13
1972,2,2,20,4,1,1,1,60915,1,NA,1,NA,13
1972,2,2,52,0,8,3,1,30458,4,NA,3,NA,12
1972,1,1,40,4,1,2,1,60915,2,NA,2,NA,14
1972,1,1,42,1,1,3,3,50763,2,NA,2,NA,16
1972,1,1,54,6,1,2,1,37226,2,NA,3,NA,14
1972,1,2,43,3,7,2,1,NA,1,NA,2,NA,12
1972,1,1,25,3,1,1,1,50763,1,NA,2,NA,12
1972,2,2,28,1,7,3,1,18951,2,NA,3,NA,12
1972,2,2,43,1,2,2,1,18951,2,NA,3,NA,12
1972,1,1,45,0,1,1,0,24366,3,NA,3,NA,10
1972,2,2,48,1,2,2,1,37226,2,NA,3,NA,13
1972,2,2,36,5,7,2,1,24366,3,NA,2,NA,14
1972,2,1,28,3,1,2,1,37226,2,NA,2,NA,14
1972,2,1,27,4,1,1,1,60915,2,NA,1,NA,12
1972,1,2,52,0,7,1,0,18951,1,NA,2,NA,8
1972,1,2,20,5,7,2,1,24366,2,NA,2,NA,12
1972,2,2,28,4,7,2,1,8122,2,NA,3,NA,12
1972,1,1,38,4,1,2,0,37226,1,NA,2,NA,10
1972,1,2,48,1,2,1,1,13537,2,NA,2,NA,14
1972,2,1,47,3,1,3,0,109355,2,NA,3,NA,7
1972,1,1,59,6,1,2,1,30458,2,NA,2,NA,12
1972,1,1,26,2,1,2,1,18951,1,NA,1,NA,12
1972,1,2,63,3,2,3,1,13537,1,NA,2,NA,13
1972,2,2,80,1,7,2,0,NA,3,NA,1,NA,9
1972,3,2,68,0,7,3,1,13537,3,NA,2,NA,13
1972,2,2,49,1,1,2,0,13537,2,NA,2,NA,7
1972,2,1,21,2,1,2,1,NA,1,NA,3,NA,13
1972,1,2,27,1,2,1,0,18951,2,NA,1,NA,5
1972,1,1,41,4,1,2,1,NA,2,NA,1,NA,11
1972,1,1,31,3,1,2,1,24366,1,NA,2,NA,12
1972,2,1,76,0,2,3,0,2707,2,NA,2,NA,8
1972,2,1,26,1,1,2,1,13537,3,NA,3,NA,12
1972,1,1,73,6,5,3,0,2707,2,NA,2,NA,7
1972,2,2,49,0,7,2,0,NA,2,NA,3,NA,8
1972,2,2,72,0,8,1,0,2707,4,NA,2,NA,8
1972,2,2,53,5,2,2,0,8122,3,NA,1,NA,6
1972,2,2,39,0,2,2,0,8122,2,NA,2,NA,10
1972,1,2,31,3,7,3,1,30458,2,NA,3,NA,12
1972,1,2,52,6,1,2,1,30458,2,NA,2,NA,12
1972,1,1,61,4,1,2,0,30458,3,NA,2,NA,8
1972,1,1,85,5,5,2,0,8122,3,NA,1,NA,7
1972,1,1,54,4,4,3,3,8122,2,NA,3,NA,16
1972,1,2,69,5,3,1,0,18951,3,NA,1,NA,10
1972,1,1,65,6,5,1,0,24366,2,NA,1,NA,8
1972,1,2,41,6,7,1,1,30458,2,NA,1,NA,12
1972,1,1,58,2,1,1,0,60915,3,NA,2,NA,8
1972,1,2,57,5,7,2,1,18951,1,NA,1,NA,12
1972,2,1,55,0,1,2,0,60915,4,NA,2,NA,8
1972,1,2,47,0,7,2,1,43994,1,NA,3,NA,12
1972,1,1,60,0,1,1,0,37226,2,NA,2,NA,8
1972,1,1,53,7,1,1,1,74452,1,NA,2,NA,12
1972,1,1,57,3,1,2,1,50763,1,NA,1,NA,12
1972,2,1,28,4,1,2,3,43994,2,NA,2,NA,16
1972,1,2,48,6,7,1,1,50763,2,NA,2,NA,12
1972,1,1,51,3,1,3,1,37226,2,NA,2,NA,14
1972,1,2,33,3,2,1,0,37226,2,NA,2,NA,12
1972,1,2,47,6,7,2,1,60915,1,NA,1,NA,12
1972,1,2,36,1,7,1,1,60915,2,NA,2,NA,12
1972,2,1,19,4,1,2,1,43994,1,NA,1,NA,12
1972,2,1,26,2,1,2,1,37226,1,NA,2,NA,12
1972,2,1,25,5,1,2,3,24366,2,NA,2,NA,16
1972,2,2,24,2,7,1,0,24366,1,NA,3,NA,11
1972,1,1,22,1,6,1,1,24366,1,NA,2,NA,15
1972,2,2,25,3,1,2,1,13537,2,NA,3,NA,12
1972,2,2,21,5,7,2,0,24366,1,NA,2,NA,11
1972,2,1,29,3,1,2,1,30458,1,NA,1,NA,13
1972,2,2,26,1,1,3,1,13537,3,NA,3,NA,12
1972,3,1,21,1,1,1,1,18951,1,NA,1,NA,13
1972,1,1,53,1,1,1,1,24366,2,NA,2,NA,13
1972,1,2,44,6,7,2,0,109355,2,NA,2,NA,8
1972,1,2,46,0,7,2,0,43994,1,NA,3,NA,9
1972,1,2,46,5,7,1,1,24366,2,NA,2,NA,14
1972,1,2,60,7,7,1,0,50763,2,NA,1,NA,8
1972,1,2,50,3,7,2,0,13537,3,NA,2,NA,8
1972,2,1,37,1,1,1,NA,24366,2,NA,2,NA,11
1972,2,1,76,0,5,3,0,2707,2,NA,1,NA,11
1972,2,2,41,1,7,2,0,18951,3,NA,2,NA,8
1972,2,2,24,3,7,2,0,8122,2,NA,3,NA,12
1972,1,2,33,5,1,2,0,24366,4,NA,3,NA,9
1972,2,2,49,1,7,1,1,24366,3,NA,3,NA,11
1972,1,1,22,5,1,1,0,18951,3,NA,1,NA,9
1972,2,1,67,1,5,2,0,8122,3,NA,2,NA,8
1972,2,1,74,1,5,1,0,8122,4,NA,3,NA,9
1972,1,1,37,4,2,2,1,50763,3,NA,1,NA,12
1972,1,2,45,1,1,1,0,37226,2,NA,2,NA,9
1972,1,2,59,6,1,2,0,30458,2,NA,1,NA,8
1972,1,2,65,0,7,2,1,43994,1,NA,1,NA,12
1972,2,2,67,5,7,2,0,8122,3,NA,1,NA,8
1972,2,1,66,2,1,3,0,13537,3,NA,3,NA,8
1972,1,1,28,4,1,2,3,43994,1,NA,2,NA,16
1972,1,1,37,1,1,1,1,43994,1,NA,1,NA,13
1972,3,2,72,6,7,3,3,8122,1,NA,2,NA,16
1972,1,2,22,1,6,1,2,24366,1,NA,2,NA,15
1972,2,2,60,2,5,2,1,8122,3,NA,3,NA,13
1972,2,2,60,1,7,2,0,24366,2,NA,1,NA,10
1972,1,1,35,3,1,2,0,24366,1,NA,2,NA,10
1972,2,1,60,0,1,3,1,37226,2,NA,2,NA,12
1972,1,1,79,5,5,2,3,8122,1,NA,2,NA,16
1972,1,1,45,1,1,3,0,30458,2,NA,3,NA,10
1972,1,2,65,1,2,2,0,8122,2,NA,2,NA,8
1972,1,1,45,4,1,3,1,24366,1,NA,3,NA,12
1972,1,2,65,0,7,2,1,13537,1,NA,2,NA,12
1972,3,2,22,2,7,2,2,24366,2,NA,2,NA,14
1972,2,1,60,1,5,2,1,8122,4,NA,3,NA,12
1972,1,1,38,4,1,2,3,37226,1,NA,1,NA,16
1972,1,2,29,5,2,2,1,NA,1,NA,3,NA,12
1972,1,1,26,4,1,2,1,18951,2,NA,2,NA,12
1972,2,2,81,1,7,2,1,2707,3,NA,2,NA,12
1972,2,2,61,1,7,1,0,13537,2,NA,1,NA,8
1972,2,2,71,6,7,1,0,30458,2,NA,3,NA,9
1972,2,1,26,1,1,2,1,30458,1,NA,2,NA,13
1972,1,1,70,5,5,2,0,2707,3,NA,2,NA,9
1972,1,1,34,5,1,2,1,30458,2,NA,3,NA,12
1972,1,1,48,1,3,2,0,30458,2,NA,1,NA,11
1972,2,2,23,1,7,1,1,13537,1,NA,1,NA,12
1972,1,1,60,3,1,2,0,24366,1,NA,2,NA,10
1972,2,1,33,5,1,3,0,18951,1,NA,3,NA,9
1972,1,2,52,5,7,3,0,NA,3,NA,3,NA,10
1972,2,2,55,6,7,2,0,13537,3,NA,1,NA,8
1972,1,2,21,6,7,1,0,18951,2,NA,1,NA,10
1972,2,1,26,5,1,1,1,8122,1,NA,1,NA,12
1972,2,2,77,3,7,2,0,NA,1,NA,1,NA,10
1972,2,2,69,7,7,2,0,13537,4,NA,1,NA,8
1972,1,1,25,7,4,2,4,13537,1,NA,2,NA,18
1972,1,2,43,0,8,2,1,18951,4,NA,1,NA,12
1972,2,2,77,3,7,2,1,NA,3,NA,2,NA,5
1972,1,1,65,1,4,3,0,8122,3,NA,2,NA,9
1972,2,1,31,3,1,1,0,18951,2,NA,2,NA,9
1972,2,1,65,1,1,1,0,24366,1,NA,1,NA,8
1972,2,1,58,2,4,3,0,2707,4,NA,3,NA,11
1972,2,2,63,1,8,3,1,13537,3,NA,1,NA,12
1972,1,2,74,3,2,3,3,24366,1,NA,3,NA,16
1972,1,1,20,3,6,2,1,NA,1,NA,3,NA,14
1972,1,2,42,1,1,2,1,43994,2,NA,3,NA,12
1972,2,1,20,2,1,2,1,43994,1,NA,1,NA,12
1972,1,2,53,1,2,2,1,30458,1,NA,2,NA,12
1972,1,1,40,1,1,2,1,13537,2,NA,2,NA,12
1972,2,1,53,0,1,1,0,24366,2,NA,2,NA,8
1972,2,1,35,7,2,2,NA,13537,1,NA,3,NA,15
1972,2,2,20,1,1,3,1,18951,2,NA,3,NA,12
1972,1,2,69,3,5,2,NA,8122,2,NA,2,NA,12
1972,1,1,60,0,1,2,NA,60915,2,NA,2,NA,12
1972,2,1,45,0,1,3,NA,50763,2,NA,2,NA,12
1972,2,1,43,0,1,2,1,60915,3,NA,1,NA,13
1972,2,1,72,0,5,3,0,NA,1,NA,3,NA,9
1972,1,2,28,1,7,1,3,13537,1,NA,2,NA,16
1972,2,2,35,1,1,2,NA,37226,2,NA,2,NA,12
1972,1,1,43,1,1,1,4,109355,1,NA,1,NA,19
1972,2,2,51,1,1,3,1,NA,2,NA,1,NA,14
1972,1,2,45,0,7,2,0,109355,2,NA,1,NA,11
1972,2,2,65,3,8,2,1,109355,2,NA,NA,NA,15
1972,1,1,48,2,1,1,3,109355,2,NA,1,NA,15
1972,1,1,47,0,1,3,4,109355,1,NA,2,NA,19
1972,1,1,30,5,1,2,3,43994,1,NA,2,NA,16
1972,1,2,45,1,7,1,3,109355,1,NA,1,NA,16
1972,1,2,20,2,6,1,1,109355,1,NA,1,NA,13
1972,2,2,29,1,7,2,0,8122,2,NA,3,NA,12
1972,2,1,54,3,1,2,1,18951,2,NA,2,NA,14
1972,1,2,22,7,1,2,0,8122,2,NA,3,NA,9
1972,2,1,48,7,1,3,0,13537,3,NA,2,NA,9
1972,2,2,32,1,7,2,1,8122,2,NA,3,NA,12
1972,1,2,45,0,8,3,0,13537,4,NA,3,NA,12
1972,2,1,46,1,8,3,0,8122,3,NA,3,NA,11
1972,2,1,60,0,5,2,0,2707,4,NA,3,NA,5
1972,1,2,60,1,1,2,1,30458,2,NA,3,NA,11
1972,2,2,76,1,7,2,0,13537,2,NA,2,NA,7
1972,1,2,31,5,7,3,1,24366,2,NA,3,NA,12
1972,1,1,45,1,1,1,0,NA,2,NA,2,NA,10
1972,2,1,20,0,1,2,1,24366,1,NA,2,NA,14
1972,1,1,36,0,1,2,4,37226,3,NA,2,NA,20
1972,1,1,56,5,2,2,0,24366,2,NA,2,NA,6
1972,2,2,22,2,7,2,1,24366,1,NA,2,NA,12
1972,1,2,29,0,2,2,1,50763,1,NA,1,NA,13
1972,1,1,45,2,1,1,1,50763,2,NA,1,NA,12
1972,2,2,44,5,7,2,1,43994,1,NA,2,NA,14
1972,1,1,45,0,1,2,3,24366,2,NA,3,NA,16
1972,2,2,49,0,1,2,1,13537,1,NA,3,NA,14
1972,1,2,82,0,8,1,0,2707,1,NA,1,NA,9
1972,2,1,33,6,1,1,1,30458,1,NA,2,NA,13
1972,2,2,43,5,7,1,1,37226,1,NA,2,NA,13
1972,1,2,38,1,7,2,1,37226,2,NA,1,NA,14
1972,2,2,51,3,1,1,3,NA,2,NA,2,NA,16
1972,1,2,26,4,7,1,1,37226,1,NA,2,NA,14
1972,2,1,19,3,6,1,0,24366,2,NA,1,NA,11
1972,1,1,33,2,1,2,3,24366,1,NA,2,NA,16
1972,2,1,57,0,5,1,3,30458,2,NA,1,NA,16
1972,2,1,46,3,1,2,0,30458,2,NA,3,NA,8
1972,1,1,46,3,1,1,1,37226,1,NA,1,NA,12
1972,1,2,80,5,5,2,0,2707,2,NA,2,NA,6
1972,1,2,55,0,1,2,0,30458,2,NA,2,NA,10
1972,1,1,29,3,1,2,1,24366,1,NA,1,NA,16
1972,2,2,29,0,7,2,0,18951,2,NA,2,NA,10
1972,1,2,82,6,5,2,0,2707,3,NA,2,NA,8
1972,2,1,66,2,5,2,0,8122,2,NA,2,NA,3
1972,2,1,68,0,5,2,0,13537,2,NA,1,NA,8
1972,2,1,47,5,1,2,0,37226,2,NA,1,NA,10
1972,1,1,44,0,1,2,1,74452,1,NA,1,NA,14
1972,2,1,29,1,1,2,1,50763,1,NA,2,NA,12
1972,1,2,53,6,2,1,3,37226,1,NA,1,NA,16
1972,2,2,49,3,7,1,1,NA,3,NA,1,NA,12
1972,1,2,25,3,1,3,1,8122,1,NA,3,NA,12
1972,1,2,31,4,7,1,3,NA,1,NA,1,NA,16
1972,1,1,29,4,7,1,3,24366,2,NA,2,NA,16
1972,2,2,21,NA,7,1,0,30458,1,NA,2,NA,8
1972,2,2,25,3,7,1,0,37226,2,NA,2,NA,10
1972,2,2,25,5,7,2,1,30458,2,NA,2,NA,12
1972,3,1,21,3,4,3,1,37226,2,NA,3,NA,12
1972,1,1,27,1,1,2,0,43994,1,NA,1,NA,8
1972,1,1,41,3,1,2,1,37226,2,NA,2,NA,12
1972,2,1,58,0,4,2,1,30458,2,NA,3,NA,12
1972,1,2,46,1,7,1,1,60915,1,NA,2,NA,12
1972,2,1,30,1,1,2,1,24366,1,NA,3,NA,12
1972,2,2,81,NA,7,2,0,13537,2,NA,1,NA,8
1972,3,1,21,1,2,2,1,24366,3,NA,2,NA,12
1972,2,1,31,3,1,2,1,8122,3,NA,2,NA,12
1972,2,1,49,5,8,3,0,13537,4,NA,2,NA,8
1972,2,2,64,7,7,3,0,2707,4,NA,2,NA,4
1972,2,2,75,7,7,3,0,2707,4,NA,3,NA,7
1972,2,2,30,5,7,3,0,2707,2,NA,1,NA,11
1972,1,2,19,2,6,3,1,NA,3,NA,2,NA,12
1972,1,1,59,3,3,2,0,30458,2,NA,2,NA,10
1972,1,2,71,1,7,2,0,8122,3,NA,2,NA,5
1972,1,1,73,6,5,2,0,13537,4,NA,1,NA,6
1972,2,1,19,1,2,2,1,30458,1,NA,2,NA,13
1972,2,1,54,1,1,3,0,18951,2,NA,3,NA,3
1972,1,1,56,2,1,2,1,NA,2,NA,2,NA,12
1972,1,2,54,0,1,2,0,43994,3,NA,2,NA,9
1972,NA,2,32,1,1,2,1,37226,1,NA,3,NA,13
1972,2,2,63,6,1,2,1,30458,2,NA,2,NA,12
1972,2,2,48,5,1,2,1,37226,2,NA,2,NA,12
1972,2,1,22,4,6,3,1,18951,1,NA,3,NA,15
1972,1,1,70,5,1,1,1,13537,2,NA,2,NA,14
1972,2,1,64,1,1,2,1,37226,2,NA,1,NA,12
1972,1,2,23,6,7,2,0,18951,3,NA,3,NA,10
1972,1,1,59,7,1,2,0,18951,2,NA,3,NA,8
1972,2,2,43,2,7,3,1,30458,3,NA,3,NA,12
1972,2,1,59,0,1,1,0,24366,1,NA,1,NA,10
1972,2,2,21,5,7,1,0,50763,1,NA,1,NA,11
1972,2,1,33,1,1,2,1,30458,2,NA,2,NA,12
1972,1,1,47,0,3,2,1,30458,1,NA,2,NA,12
1972,1,2,40,0,6,2,0,30458,2,NA,2,NA,12
1972,1,2,26,1,1,3,3,13537,1,NA,3,NA,20
1972,2,2,56,1,1,1,1,60915,1,NA,1,NA,14
1972,2,1,35,1,1,2,1,50763,NA,NA,3,NA,14
1972,1,2,78,6,7,1,0,2707,2,NA,1,NA,9
1972,1,2,83,5,7,3,0,30458,3,NA,1,NA,8
1972,1,1,54,6,2,2,3,37226,2,NA,3,NA,16
1972,1,1,34,5,1,1,1,NA,1,NA,2,NA,14
1972,1,2,33,1,2,2,1,43994,2,NA,3,NA,12
1972,1,1,28,1,1,2,1,24366,2,NA,2,NA,12
1972,1,2,70,6,1,1,0,18951,3,NA,2,NA,8
1972,3,2,49,1,3,2,1,8122,2,NA,3,NA,13
1972,2,2,23,2,1,2,1,24366,2,NA,1,NA,12
1972,1,2,47,1,3,2,1,8122,2,NA,3,NA,14
1972,3,2,57,0,8,2,0,2707,4,NA,1,NA,4
1972,2,1,25,7,6,1,1,13537,3,NA,2,NA,16
1972,2,1,60,0,5,3,0,8122,1,NA,1,NA,8
1972,2,1,24,1,1,2,1,24366,2,NA,2,NA,12
1972,2,1,33,0,3,2,1,24366,3,NA,3,NA,12
1972,2,1,25,1,1,2,1,43994,1,NA,2,NA,14
1972,2,1,21,2,1,2,1,43994,2,NA,2,NA,13
1972,1,1,43,0,1,1,4,74452,1,NA,2,NA,17
1972,2,1,53,1,6,1,3,37226,2,NA,1,NA,16
1972,1,1,43,3,1,1,4,NA,1,NA,2,NA,18
1972,1,2,49,0,7,1,1,37226,2,NA,2,NA,12
1972,2,2,36,5,7,1,1,37226,1,NA,1,NA,12
1972,2,2,32,6,7,2,1,50763,1,NA,1,NA,15
1972,2,2,34,2,2,1,1,43994,1,NA,1,NA,12
1972,2,2,78,5,7,3,1,NA,2,NA,1,NA,14
1972,2,1,73,0,5,1,0,2707,2,NA,2,NA,7
1972,1,2,73,1,7,3,1,NA,4,NA,1,NA,12
1972,1,2,70,5,7,1,1,2707,2,NA,1,NA,12
1972,1,1,27,3,1,1,1,24366,2,NA,1,NA,12
1972,1,2,82,2,7,1,0,2707,2,NA,1,NA,10
1972,2,1,22,2,1,2,1,8122,2,NA,1,NA,15
1972,1,1,67,1,5,1,0,2707,3,NA,3,NA,7
1972,2,1,51,2,1,1,2,37226,1,NA,1,NA,14
1972,1,1,54,1,1,2,1,50763,2,NA,1,NA,14
1972,2,1,49,1,1,1,0,30458,1,NA,2,NA,10
1972,1,2,36,2,7,3,1,30458,4,NA,2,NA,15
1972,1,2,45,1,2,2,1,30458,3,NA,1,NA,12
1972,2,2,35,2,7,1,1,37226,3,NA,2,NA,12
1972,1,2,42,1,1,1,1,24366,1,NA,3,NA,15
1972,2,1,56,5,1,3,1,60915,3,NA,1,NA,14
1972,1,2,54,0,7,2,0,30458,3,NA,1,NA,9
1972,2,2,52,0,1,2,0,18951,2,NA,2,NA,8
1972,2,2,30,1,2,2,0,18951,2,NA,3,NA,9
1972,1,2,38,1,7,2,0,37226,1,NA,3,NA,8
1972,2,1,24,1,1,2,1,18951,2,NA,2,NA,13
1972,2,1,42,0,2,1,0,2707,1,NA,1,NA,4
1972,2,1,45,0,3,2,0,24366,1,NA,1,NA,8
1972,1,2,47,0,1,2,1,18951,2,NA,3,NA,12
1972,1,1,36,1,1,2,0,24366,2,NA,2,NA,6
1972,1,1,45,0,1,2,0,30458,2,NA,2,NA,10
1972,1,1,42,5,1,2,1,60915,2,NA,2,NA,16
1972,2,2,22,1,7,1,1,60915,2,NA,2,NA,14
1972,1,1,31,6,1,2,2,37226,1,NA,1,NA,15
1972,2,2,28,5,7,1,2,37226,1,NA,1,NA,15
1972,1,2,30,3,7,2,1,NA,2,NA,3,NA,12
1972,3,1,26,5,1,2,3,30458,1,NA,3,NA,16
1972,1,1,26,4,1,1,3,24366,1,NA,2,NA,16
1972,1,2,39,0,7,3,1,43994,1,NA,3,NA,12
1972,2,1,21,5,1,2,0,NA,1,NA,1,NA,10
1972,2,2,19,3,2,3,0,NA,2,NA,1,NA,11
1972,2,2,61,0,1,3,0,8122,2,NA,2,NA,9
1972,1,1,65,1,1,2,1,30458,3,NA,3,NA,12
1972,2,2,74,1,7,3,0,2707,3,NA,2,NA,8
1972,3,1,61,2,1,3,4,60915,2,NA,1,NA,17
1972,3,1,64,3,1,NA,4,43994,1,NA,2,NA,20
1972,1,1,24,1,4,2,1,37226,2,NA,1,NA,12
1972,1,2,45,4,1,2,1,18951,1,NA,2,NA,12
1972,2,2,27,0,1,NA,1,37226,1,NA,2,NA,12
1972,2,2,32,4,7,NA,1,37226,1,NA,2,NA,14
1972,1,1,48,4,1,2,3,NA,1,NA,2,NA,16
1972,1,1,29,1,1,1,4,13537,2,NA,1,NA,19
1972,2,1,29,5,1,1,3,37226,1,NA,1,NA,16
1972,2,2,23,1,7,2,1,30458,2,NA,3,NA,12
1972,1,2,85,1,7,3,0,NA,2,NA,3,NA,8
1972,2,2,32,1,6,3,1,NA,1,NA,2,NA,12
1972,2,2,67,5,7,2,0,NA,3,NA,1,NA,6
1972,NA,2,53,3,2,1,0,13537,3,NA,1,NA,8
1972,1,1,28,1,1,2,1,24366,2,NA,3,NA,14
1972,1,1,27,1,1,2,3,50763,1,NA,1,NA,16
1972,2,1,19,1,6,2,1,NA,2,NA,3,NA,13
1972,1,1,34,1,1,2,1,NA,2,NA,1,NA,12
1972,1,2,47,5,7,1,0,NA,1,NA,1,NA,10
1972,1,2,36,1,1,2,1,24366,1,NA,1,NA,10
1972,NA,1,38,3,1,2,1,30458,2,NA,2,NA,12
1972,2,1,55,0,3,3,0,24366,2,NA,3,NA,7
1972,NA,2,38,1,4,2,0,43994,3,NA,1,NA,8
1972,2,1,32,2,1,2,0,60915,2,NA,2,NA,10
1972,2,2,76,0,7,1,0,NA,2,NA,1,NA,9
1972,2,1,20,3,6,2,1,43994,2,NA,3,NA,13
